,NEW,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,TTC,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,cu_exec_start_stop,experiment,ncore,ncore_active,nhost,npilot,npilot_active,nunit,nunit_done,nunit_failed,sid,util_p_boot,util_p_orte,util_p_setup_1,util_p_setup_2,util_p_term,util_p_total,util_p_uexec,util_u_eprep,util_u_equeue,util_u_exec_app,util_u_exec_cu,util_u_exec_orte,util_u_exec_rp,util_u_pre_exec,util_u_total,util_u_unschedule
rp.session.login4.mturilli1.018136.0000,8.655466079711914,4513.236710071564,3441.348019838333,6.5167529582977295,0.0008111000061035156,0.11489582061767578,1567040500.2677,1241.3705790042877,153.80618381500244,223.7879250049591,144.52886986732483,4.109023094177246,56.943325996398926,1241.2301151752472,exp5,66208,66208,1,1,1,16384,16384,0,rp.session.login4.mturilli1.018136.0000,0,0,0,0,0,0,1295.9071488380432,195.30769181251526,223.79568004608154,0,72.61326241493225,0,219.55638098716736,0,1273.4458901882172,0
